"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-3.03216790095593
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-3.03216790095593
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0717991006962313
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0717991006962313
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0717991006962313
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0717991006962313
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0717991006962313
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",3.56700301214757
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",3.56700301214757
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",3.56700301214757
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",3.56700301214757
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",3.56700301214757
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",54.115779670115
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",54.115779670115
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",54.115779670115
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",54.115779670115
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",32.5268944075262
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",32.5268944075262
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",32.5268944075262
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",32.5268944075262
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",203.4518906134
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",27.6954562262607
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",74.3852836364
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",123.5082891614
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",37.999845621135
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",2.888338
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0.90575145247
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",1.35655591295
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",13.0855654945
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0.7449283986584
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",1.45949658930162
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2075,"Vint_2075","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissCO2BySector","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",474.545783351251
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",474.545733754923
"Reference","South Korea","South Korea",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-79.0174
"Reference","South Korea","South Korea",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-3.79324
"Reference","South Korea","South Korea",NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-5.38864333333333
"Reference","South Korea","South Korea","emissCO2BySector","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-3.97394588122096
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-3.97394588122096
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",474.545783351251
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",474.545783351251
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",474.545733754923
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",474.545733754923
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-3.97394588122096
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-3.97394588122096
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-3.97394588122096
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-3.97394588122096
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.055468058378799
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",3.14828282507393
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",52.105199186145
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",52.105199186145
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",52.105199186145
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",52.105199186145
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",31.4399849602647
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",31.4399849602647
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",31.4399849602647
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",31.4399849602647
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",187.3677433793
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",25.9612208133797
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",70.18148046151
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",122.0150041297
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",36.41698127034
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",2.7944555
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0.83966324167
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",1.2250763138
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",12.7580693065
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0.717357311926
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",1.45353910059008
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2080,"Vint_2080","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissCO2BySector","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",452.818320942024
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",452.818288567868
"Reference","South Korea","South Korea",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-73.5390333333333
"Reference","South Korea","South Korea",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-3.73237333333333
"Reference","South Korea","South Korea",NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-5.52552
"Reference","South Korea","South Korea","emissCO2BySector","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-4.6303149381628
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",452.818320942024
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",452.818320942024
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",452.818288567868
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",452.818288567868
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.6303149381628
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0375286958275607
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",2.79912247757151
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",50.12879808109
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",50.12879808109
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",50.12879808109
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",50.12879808109
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",30.4458226061644
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",30.4458226061644
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",30.4458226061644
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",30.4458226061644
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",174.3822904802
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",24.4008036112309
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",66.3252503356667
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",120.700158521067
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",34.87196401479
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",2.697048
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0.780831570755
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",1.1612971929
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",12.430143535
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0.6909347749733
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",1.44689391351241
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2085,"Vint_2085","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissCO2BySector","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",430.878232807689
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",430.878200957772
"Reference","South Korea","South Korea",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-68.4746333333333
"Reference","South Korea","South Korea",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-3.67425666666667
"Reference","South Korea","South Korea",NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-5.64223
"Reference","South Korea","South Korea","emissCO2BySector","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-4.88636205443292
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",430.878232807689
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",430.878232807689
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",430.878200957772
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",430.878200957772
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.88636205443292
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.019067605388975
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",2.6152438925962
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",48.115563854515
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",48.115563854515
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",48.115563854515
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",48.115563854515
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",29.4646162715868
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",29.4646162715868
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",29.4646162715868
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",29.4646162715868
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",161.638439648033
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",22.8856155279478
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",62.963337184
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",119.424262162333
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",33.29837965377
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",2.5937185
"Reference","South Korea","South Korea","emissGHGBySectorBuildingsGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0.72420408245
"Reference","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",1.0930233946
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",12.099539613
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0.6660336396688
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",1.43854761170775
"Reference","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissGHGBySectorTransportGWPAR5","Year",2090,"Vint_2090","GHG emissions - (MTCO2eq)",0
"Reference","South Korea","South Korea","emissCO2BySector","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",409.520851321228
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",409.520844896679
"Reference","South Korea","South Korea",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-63.8872666666667
"Reference","South Korea","South Korea",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-3.618769
"Reference","South Korea","South Korea",NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-5.73111
"Reference","South Korea","South Korea","emissCO2BySector","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-4.8647966068178
"Reference","South Korea","South Korea","emissCO2BySectorNoBio","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",409.520851321228
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",409.520851321228
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",409.520844896679
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",409.520844896679
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.8647966068178
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.008235390511447
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGByResProdGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",2.8363253180686
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",46.09737509503
"Reference","South Korea","South Korea","emissGHGByGasNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",46.09737509503
"Reference","South Korea","South Korea","emissGHGBySectorGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",46.09737509503
"Reference","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",46.09737509503
"Reference","South Korea","South Korea","emissGHGByGasGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",28.5000270789023
