"전력수요","원자력","유연탄","무연탄","바이오가스","부생가스","소수력","수력","양수","매립가스","중유","태양광","폐기물","풍력","LNG","LPG","연료전지","경유","해양에너지","바이오매스","IGCC","바이오중유","기타"
43264,17654.25384,11302.26371,0,47.46656,58.548482,41.38799,400.580915,0,28.54391,83.689186,1243.792908,118.307087,111.06232,10271.11736,12.031824,493.809864,0,0,530.55942,267.88832,92.853768,45.074213
41237,17653.03889,11290.91073,0,48.787456,57.495434,41.357501,395.152543,0,28.839529,82.983226,1592.339871,117.121651,87.574852,9190.934004,11.655728,493.726213,0,0,529.568112,269.28776,92.84296,43.858167
40134,17653.89345,11269.40087,0,48.523873,56.874245,43.756943,316.193051,0.0864,28.535128,81.31339,1752.724876,118.107332,39.918898,8381.840585,11.769296,493.578969,0,0,527.575137,268.9428,92.874096,43.495816
39720,17655.40667,11324.69714,0,49.143036,55.310407,43.318896,239.319602,0,27.576579,80.371612,1927.638908,115.781339,35.653124,8498.480456,11.703328,493.438375,0,0,526.947571,270.74488,92.862448,41.58056
40254,17652.6298,11317.57304,0,48.89912,53.125094,38.838414,184.255598,0.0837,27.868798,80.193016,2050.54977,113.890527,49.023847,8572.410992,11.49792,493.151693,0,66.273984,532.032331,269.93344,92.871408,44.112955
42320,17644.42828,11436.14664,0,47.304748,52.623767,34.173571,178.78489,0.285733,28.227608,79.98498,1873.811591,113.167744,71.536068,8766.003334,10.902752,492.877618,0,185.49468,535.083756,268.48864,92.897336,42.067012
45879,17645.05091,11555.29034,0,47.770088,52.723132,31.535228,341.637259,184.086746,28.246887,81.081514,1183.190725,112.842488,63.216507,10630.3929,10.811808,492.483941,0,241.120656,534.597512,266.25928,93.566928,42.841287
49395,17644.63256,11695.78565,0,48.081552,53.333815,30.76169,352.210939,1654.88043,28.236402,80.148928,761.871918,113.084373,64.000921,12819.42083,12.200832,492.507994,0,247.715832,529.340025,265.8572,117.838168,43.314491
52477,17643.62348,11753.56228,0,47.307286,53.424517,31.314647,356.735464,1801.926219,28.202721,80.920156,779.517452,112.280716,88.840634,15786.90388,10.963456,492.62974,0,227.721312,531.246783,265.1936,157.17828,63.467108
53075,17643.82557,11440.34927,0,47.209705,55.058513,34.642175,338.611171,1459.543749,28.194235,82.332318,903.373632,112.968448,113.699914,16943.37694,10.113488,492.665478,0,148.092168,530.098171,263.8916,151.762296,70.559699
53261,17642.59427,11357.23221,0,47.418929,57.787475,39.458633,309.277126,1489.752563,28.200678,83.191128,761.969308,113.728835,113.425944,17003.30629,9.998016,492.811983,0,55.687128,529.260893,265.60744,143.197488,70.469473
53444,17640.64663,11386.44874,0,48.617578,60.767167,40.136375,183.241339,1362.456743,28.247628,83.995328,422.991655,112.551823,110.663449,17389.66949,9.535456,492.863437,0,1.647912,527.52561,267.41456,143.186568,70.201334
54192,17639.40696,11444.96564,0,47.994043,57.357081,40.424542,115.722351,1555.281647,28.240819,83.359576,153.188294,111.167634,88.283081,18155.20189,9.481472,492.395785,0,0,531.096544,265.48592,143.197376,70.172651
54836,17639.76002,11463.72775,0,48.51234,58.005009,40.635631,70.969033,1692.069932,28.242337,84.316772,38.984518,112.132557,73.344868,18953.15894,9.515072,492.118152,0,0,531.43213,265.26528,149.479568,69.906967
52184,17640.33835,11379.46404,0,49.106826,58.496561,41.041112,36.277576,570.322317,28.252925,83.540162,13.422875,111.904645,67.755909,17701.94633,10.74136,491.318922,0,0,532.072276,265.13424,162.565144,69.605305
50033,17639.6158,11462.15549,0,48.992149,59.022242,40.778841,36.276762,1.799645,28.172837,82.785078,5.676892,106.112128,48.959335,16518.43509,10.095792,491.385091,0,0,530.006095,266.25368,162.513176,69.568223
48830,17640.56666,11530.62838,0,48.375009,59.856503,37.501081,36.285673,0,27.860216,80.969618,3.282122,106.204695,50.067557,15616.14789,10.404576,490.769526,0,0.08316,529.700485,263.99408,162.463896,69.609509
48410,17648.04178,11515.68342,0,47.361505,59.612477,33.705542,36.300572,0,27.792502,81.600876,1.68374,104.239606,66.582646,15129.73566,10.561712,484.292777,0,106.366848,529.534554,262.4776,152.280856,69.972968
48751,17649.40916,11532.26124,0,47.383573,59.34534,31.228213,36.296416,0,27.801348,82.062274,0.777955,104.525236,75.426357,15377.97618,10.527776,485.508312,0,176.65704,527.289678,262.276,143.0912,70.046761
49611,17647.89424,11596.9665,0,47.671254,59.105342,30.343244,36.30238,363.779872,27.810197,81.828646,0.822216,103.789089,96.217458,15755.59074,10.063312,485.524415,0,205.31196,526.361587,262.40872,143.056256,70.405383
50609,17646.19445,11593.1615,0,46.227132,59.337813,30.230802,83.382765,822.617944,27.810189,83.18717,0.274301,106.455622,67.96588,16298.36804,9.575216,485.322186,0,181.048728,527.330452,263.99968,143.060064,69.671685
50869,17646.79306,11692.73464,0,46.617616,60.49385,32.337576,390.020228,618.67503,27.029729,83.370948,31.287641,106.98344,43.893784,16443.29963,8.604064,486.371183,0,111.761328,528.424191,264.39504,143.067232,68.709357
49523,17646.5804,11680.11606,0,47.293836,60.667439,34.494222,394.160385,121.751927,24.239017,83.778616,519.535033,108.532589,60.293959,15566.53172,10.570672,487.220771,0,24.95388,523.326927,268.46904,143.178392,68.493419
46684,17647.29082,11555.5692,0,45.407041,59.288296,37.969474,385.773025,0,23.328476,83.862458,1414.795122,106.346341,110.034956,12493.97089,9.744672,488.44597,0,0,522.98388,270.7936,143.286864,68.583851
45923,17646.96474,11495.10326,0,44.666109,57.695819,39.665028,379.818365,301.672105,24.251206,83.148932,1502.517925,106.920068,76.54668,10799.21592,9.337216,488.915682,0,0,522.817527,273.44072,143.267936,70.070785
44249,17646.20627,11520.66774,0,46.251327,56.049475,40.960054,361.156979,0,24.055927,82.186104,1845.301702,106.817692,41.250318,10411.76279,9.088352,488.475743,0,0,523.21544,273.2912,143.261832,70.250519
43073,17645.40278,11493.42603,0,48.604184,53.597598,41.054104,289.000923,0,22.637892,81.935982,2014.070508,107.350578,15.787415,10314.39878,10.661952,487.958222,0,0,524.572769,274.5848,143.361904,70.662943
42821,17644.9514,11503.15916,0,47.248008,51.321979,40.582894,285.836989,0,25.935822,80.563248,2198.980672,107.343885,26.504777,10403.69171,10.187968,488.061061,0,0,523.338162,275.70928,132.287792,70.606116
43324,17644.16121,11497.33004,0,46.704266,50.325686,38.816661,341.850012,0,26.202392,80.66929,2473.885047,106.633453,33.033084,10949.81363,10.024784,488.323873,0,0.289296,523.240529,274.302,112.652344,70.580192
45426,17635.42404,11808.65795,0,47.767003,50.557273,36.205922,337.854601,0,25.819976,79.340114,2116.399628,104.515808,43.501879,12547.94963,10.106544,488.345615,0,127.257816,525.516732,271.05456,113.075704,70.264824
48750,17638.01369,12753.96657,0,48.561435,50.653458,33.832671,259.554466,0.316794,25.482641,74.425052,1285.042097,107.362533,30.985085,13877.41709,9.396016,488.362454,0,210.876624,526.65123,268.84872,141.607088,70.464523
52258,17650.16901,13961.31944,0,49.214708,51.706236,32.151713,215.265067,0.195,25.588091,74.68649,797.933072,110.414866,26.621046,15403.69498,8.83568,488.484849,0,246.540168,527.66307,269.2844,143.965136,71.232515
55185,17647.0494,15057.1487,0,48.467734,52.100867,27.701279,209.904598,415.248681,25.818934,75.158416,775.15107,107.203208,27.757115,16326.43693,8.5848,488.225583,0,244.303248,525.094024,267.60776,144.010496,71.695772
55686,17647.01889,16016.21407,0,47.0772,53.054344,26.269239,182.880844,786.24734,24.525365,75.533986,899.117893,109.049454,38.323773,15568.15564,8.88664,488.405787,0,198.281664,528.099544,267.06792,144.02612,71.737468
55445,17644.26473,16340.83821,0,46.891764,54.610676,29.568182,176.381407,774.53896,24.224222,75.9251,784.456969,104.973675,60.835497,14982.77213,10.078992,488.693459,0,107.513448,525.665971,265.52288,144.149544,72.031748
55013,17644.59567,16345.57874,0,46.564258,55.796332,34.109711,174.381125,651.609612,24.230995,76.378562,474.877932,104.497659,33.665009,14844.95086,11.031776,488.770446,0,21.757008,527.105703,268.28368,144.10788,71.817099
55383,17643.62501,16399.33536,0,45.805181,56.753649,37.048007,99.745223,553.706694,24.21679,76.889262,164.476784,106.544348,29.115895,15682.8988,10.75872,488.771877,0,0,524.802263,268.6628,144.00176,72.261762
55519,17642.10298,16409.3468,0,47.500258,57.289987,38.943423,60.394752,1169.757764,24.108162,72.828166,38.560545,106.926093,37.28938,15477.99428,10.80072,488.824689,0,0,526.469431,267.48064,143.926328,72.356836
52485,17643.65429,16216.69501,0,47.021723,57.095501,39.785182,36.356511,0,23.802894,50.767016,13.97172,108.797514,52.438834,14248.53901,9.84648,488.843655,0,0,525.500828,267.41456,143.518928,72.582263
50084,17641.85879,16644.19382,0,46.485178,57.076254,39.327386,36.41654,0.06192,23.944761,49.98101,5.556868,109.631162,90.900541,12849.11536,10.346112,488.688452,0,0,518.965428,270.8048,143.440248,72.873643
48850,17644.05775,16708.50298,0,47.626886,57.341136,37.449651,36.418127,0.046669,24.175515,48.738842,3.280514,109.018138,112.657816,11769.52796,9.952768,488.482212,0,0,526.489902,269.39696,143.468808,72.180951
48412,17651.57718,16770.94216,0,47.071023,57.819903,33.519881,36.362043,0,24.238161,49.42058,1.979775,107.997949,129.494269,11339.86575,10.426864,488.577928,0,43.667232,526.756617,270.78128,143.435432,70.868716
48682,17654.20209,17124.27119,0,47.860573,58.198116,29.833829,36.287678,0,24.432218,48.681694,0.991529,108.509805,112.539121,11301.0355,10.53528,488.516718,0,149.917488,523.406133,270.51136,143.448312,71.803948
49580,17653.59789,17562.71085,0,46.972338,58.183203,28.939738,36.309181,0,24.645065,49.551514,0.873389,110.343458,128.329909,11779.89334,10.23904,488.443742,0,203.229264,522.351383,271.09152,143.464664,73.148865
50516,17652.26119,17785.95787,0,46.13657,57.710693,26.984101,59.724714,0.0855,24.646128,48.714048,0.263253,110.553575,123.912506,11774.18495,10.239824,488.242429,0,210.530376,524.717922,271.93208,143.506104,73.185995
50881,17651.7623,17788.05841,0,47.002001,58.220565,26.25451,82.756594,0.105273,24.659947,49.819318,15.559034,109.419555,138.265123,11904.71202,8.158416,488.481546,0,164.548104,524.856914,269.91552,143.510024,73.150055
51616,17650.19239,17838.65889,0,45.678809,58.999507,32.095785,343.1135,0.127587,24.684399,49.938028,195.6119,110.735221,156.575225,12518.5181,7.896112,488.469556,0,81.77568,525.770871,272.1572,143.525088,72.951109
51897,17650.26543,17852.41942,0,45.779013,58.464781,34.746835,360.542587,0.051499,24.754304,50.722002,510.409017,111.169796,209.914126,12089.16445,8.587152,488.174744,0,8.134728,523.006729,274.21296,143.499832,73.000726
52107,17650.36917,17546.6679,0,47.170485,54.951625,36.725868,390.635114,94.709485,25.894458,51.042632,655.582784,111.616778,205.725732,11481.58187,8.410192,487.972642,0,0,523.713949,270.77344,143.50224,73.151803
50934,17649.36061,17517.22181,0,46.767839,53.038447,37.828761,399.588429,0,26.542756,50.785006,878.771067,110.221869,165.24705,10560.01883,10.58512,487.762353,0,0,523.846842,268.59112,140.06328,73.596428
50706,17648.98583,17783.80677,0,46.338078,52.416324,38.155712,151.305818,10.832851,26.418648,49.92685,874.537895,109.079829,123.291575,10371.64996,11.106032,487.605542,0,0,521.282945,269.2312,143.410624,73.323242
51759,17648.34537,17678.3686,0,47.581012,51.393622,38.033536,353.556546,1120.23964,25.386817,50.018876,721.553889,106.287324,96.690494,9874.858451,10.811248,487.434855,0,0,524.247987,272.42432,143.40788,73.349188
52268,17670.98029,17673.70095,26.843711,47.49309,51.066707,37.300505,352.608151,1583.848963,26.11204,49.793204,575.570257,109.970922,91.655038,10022.26854,12.593168,486.903979,0,0,529.314584,270.12048,143.4118,73.542836
52862,17723.31612,17678.48594,42.79238,47.855983,52.55713,34.07507,352.705042,1433.764126,26.122415,49.656228,405.416892,107.915875,82.666105,10699.04265,12.470976,486.800609,0,40.286064,528.039606,268.05408,143.424232,73.554233
54032,17766.78665,17644.09207,60.142624,47.804022,55.139386,30.171199,339.586919,457.119087,26.117681,49.111122,333.638108,109.175235,66.58371,12704.44588,11.54552,486.724332,0,171.103632,527.252093,266.82432,143.414488,73.614555
55514,17803.01446,17546.74408,80.826968,48.095634,55.409372,29.158648,313.285181,498.125692,26.121488,48.47928,618.145842,109.714555,56.284611,14162.29853,12.415424,486.747432,0,234.20292,527.737415,268.14032,143.388728,73.727602
57591,17849.58019,17521.96572,84.895514,47.45112,55.606227,29.816064,290.401558,1861.151848,26.918784,49.913408,596.940075,107.793746,100.592057,14670.38269,14.207088,486.528459,0,247.816968,526.360772,268.11512,143.308088,73.694592
57687,17901.61441,17229.08639,88.043385,47.333818,56.690969,29.913882,257.992809,2238.626297,26.098794,51.367066,418.711732,103.013205,66.549608,14771.8053,15.231664,486.699861,0,228.06672,524.339699,266.35728,143.337264,73.64485
57132,17938.07658,17332.08485,101.19511,46.895674,57.088271,30.476799,253.572279,1795.529612,26.088524,51.332358,193.838319,99.676312,72.614992,14753.3226,14.783216,486.811794,0,155.030568,522.164881,265.68136,143.348072,73.602253
56275,17969.82178,17278.7231,107.015965,47.675667,57.916283,36.489025,147.405815,1454.26114,26.06227,51.010766,63.927235,98.222171,75.418996,14571.27002,15.070272,486.629605,0,60.932592,522.402288,266.26432,143.34068,73.071022
56338,18007.51454,17692.97726,108.82647,47.780206,57.948149,42.652778,117.516525,902.077543,25.735831,50.751952,18.093342,104.693483,95.876423,14890.64737,15.789536,485.787465,0,2.762928,513.797348,264.2584,143.335584,73.264907
56360,18045.88625,17713.60495,111.018748,49.010238,57.840377,45.416281,65.434116,388.224864,25.545784,50.038974,5.758411,108.091423,67.991324,15483.67221,14.967232,485.064357,0,0,520.705116,263.5584,143.325168,73.711733
53355,18085.2336,17572.98311,111.214872,49.117783,58.102869,46.770321,48.910148,0,25.517891,49.063156,1.841996,109.054979,36.646155,13147.88549,11.66088,484.937543,0,0,551.075462,260.39328,143.321696,73.576671
51159,18125.40298,17521.36842,125.200364,47.534598,58.57118,46.641874,49.064973,0,25.501462,49.99922,1.768803,107.829279,68.205303,11214.73961,10.645152,485.33444,0,0,554.625839,263.34504,143.306744,73.630036
50077,18165.62818,18021.1879,139.12863,47.400159,58.85137,45.25585,49.635092,0,25.50444,49.177862,1.253948,107.297595,141.80513,11087.18563,11.058432,484.595075,0,0,550.577194,262.33368,143.453408,73.330077
49856,18206.66754,18434.90593,137.275641,47.551999,58.567912,42.974439,49.156594,0,25.503598,49.48782,0.409293,107.753289,285.288935,11337.4853,12.41464,484.645985,0,0.822696,550.091596,260.31936,143.416896,72.860883
50704,18241.61153,18747.95621,136.316361,47.336276,59.022865,39.454915,48.936611,0,25.515645,49.150544,0.080504,107.563435,440.534048,12350.06194,11.259136,484.607182,0,116.175696,548.698103,257.61288,143.320184,72.690568
52514,18244.78099,18928.61344,136.961377,47.646311,59.342134,37.521277,48.754236,0,25.687035,49.531858,0.519715,105.509753,625.784514,13769.09259,9.98424,484.521255,0,183.027432,546.601212,260.8788,143.27768,72.547698
56169,18242.17373,18961.1775,137.143728,47.451627,59.889644,37.194881,86.445004,0,26.091464,49.763774,0.638692,104.534547,717.754413,16685.29697,11.385584,484.836422,0,213.056424,550.267199,259.82712,143.277848,72.450848
61516,18244.22865,19800.01405,137.691942,46.896852,61.450567,36.446522,97.678705,0.290433,26.222589,52.488778,9.165265,104.404186,914.105708,20029.69889,10.646608,485.317836,0,196.208712,545.391017,259.92288,143.197096,72.438521
70552,18242.6995,20516.27479,136.665543,47.672836,116.816006,36.397873,348.475028,240.535373,26.69537,57.27133,103.750102,99.398072,1110.178982,24905.31857,10.892224,484.917844,0,134.50584,543.466991,258.26416,143.162936,72.375726
74279,18242.73855,20471.68017,137.39572,47.442668,402.467881,38.711276,367.477677,1246.14913,23.84143,73.278386,269.44076,97.54619,1182.56494,27188.35268,10.436048,483.257273,0,46.17312,541.559926,260.96672,143.187352,72.63456
74829,18244.29841,20571.70969,137.730934,47.244863,330.166412,42.426849,380.404916,1240.570754,24.292163,82.367208,455.289918,101.102023,1198.438924,27590.88035,9.928464,483.635407,0,0.021672,544.604207,259.70504,143.207568,72.452072
73240,18243.33632,20503.59525,137.341403,47.066782,299.927211,45.123765,372.598078,608.461479,24.939766,85.557512,821.417942,103.277956,1220.572586,26419.81058,11.14176,483.312223,0,0,547.109039,261.06304,140.50568,72.291046
68237,18237.01678,20228.41635,137.334613,47.796805,299.023728,46.953549,153.904077,0,25.081445,103.823296,1249.30995,102.552248,1183.060468,23826.86822,10.318336,483.371425,0,0,553.814419,263.93752,105.81984,72.074932
69233,18160.61285,20144.25277,137.233933,47.276952,363.183458,46.020401,219.423673,77.053574,25.221411,104.897306,1573.082754,105.635672,1072.382779,23307.8553,10.865344,484.02541,0,0,547.782504,263.41784,99.840608,71.869121
69749,18146.52969,20072.51955,137.21337,47.594468,341.397144,46.913436,284.022093,432.164357,25.259522,89.184608,1684.688111,104.327886,998.401802,22814.16313,11.306176,484.722523,0,0,546.804499,263.50352,85.414336,69.337785
70450,18135.31013,20095.82949,136.876216,47.942699,337.352887,48.30288,355.666083,1073.170069,24.782782,79.72589,1466.747036,105.002069,991.547238,22777.11326,10.6596,485.682635,0,0,551.575434,259.66248,85.409408,69.566049
72392,18084.73857,20347.57143,136.52587,47.720846,372.732011,44.671082,339.396827,1489.777477,25.155109,79.482422,1191.078962,104.746526,1074.494869,24140.16818,10.242288,484.882841,0,95.853072,549.633024,261.3352,115.439968,70.530105
73440,18070.25588,20823.51113,136.109956,49.106854,370.166686,43.470328,357.539452,1433.619213,25.141581,79.190512,825.766828,102.876997,1137.320965,25053.77158,11.221616,484.941682,0,175.918848,549.467446,261.09776,120.559712,70.135345
74098,18113.52367,20875.23016,137.531125,48.22444,346.923743,41.387322,318.698209,1372.97961,25.054041,80.371064,752.70014,99.543513,1198.102788,25944.10615,23.181424,485.472983,0,216.343176,549.881607,258.65728,116.1552,69.831409
72598,18129.8745,20823.24669,137.129954,47.031266,428.63867,42.728295,276.656701,490.187373,24.762503,88.168656,575.794156,94.966979,1219.043749,25547.96811,30.317168,486.24631,0,211.889328,555.2346,260.48568,100.92208,69.837368
70697,18166.73486,20855.53185,136.764478,47.600967,406.194202,43.907398,276.950687,193.239695,24.298864,106.780364,338.92129,97.499293,1211.61603,24073.17524,32.393984,483.399102,0,161.337792,545.835905,262.65008,100.909984,70.015034
68235,18208.43141,20785.81341,136.637802,46.38737,367.554879,47.848907,253.701363,0,24.24736,108.821464,193.886897,105.271991,1197.336297,22100.25675,30.70592,482.673093,0,78.064056,541.115132,265.73232,100.902144,69.96004
66682,18233.12131,20711.29457,136.549537,46.706351,413.782759,50.544063,179.825023,0.760653,23.499955,109.194344,80.810258,107.641831,1152.740867,20936.43968,31.261216,483.068035,0,8.387064,538.789429,265.33304,100.927456,69.846669
68072,18237.95922,20916.46092,135.752627,46.43569,63.400022,49.835867,74.774182,469.540113,23.480125,108.241532,22.109336,104.610905,1101.790735,21868.43456,29.598016,483.470943,0,0,544.580628,266.44744,100.934848,70.649147
64830,18237.00169,20831.27644,135.858934,45.460785,33.987561,48.296476,48.694003,0,23.491755,107.077734,9.30668,102.182982,1101.149916,19537.49837,24.40536,483.487578,0,0,555.671988,262.93904,100.944256,70.095003
62517,18236.09341,20932.8233,138.116198,44.672749,34.907874,49.017206,49.171044,0,23.537454,106.112077,4.154479,102.569483,1098.049725,17615.34974,27.393968,480.987886,0,0,545.395067,263.55952,100.944032,69.776472
61443,18236.68276,20913.54526,138.322603,46.362585,35.242973,50.08607,48.848614,0,23.548299,166.837099,1.43274,101.179999,1096.97781,17352.57462,26.362672,481.035057,0,0,539.923971,263.29408,100.948288,70.805195
61214,18238.56646,20988.91777,137.867309,45.93051,38.401436,49.433601,49.020653,0,9.374681,236.979943,0.894179,101.608478,1028.421058,17721.12395,25.897648,481.001837,0,0,552.163085,260.86984,100.940672,71.305297
61937,18235.89645,20976.48174,136.87641,45.472113,39.034306,46.347546,48.539007,0,2.139,344.252509,0.769715,100.314532,902.675412,18307.86632,24.624208,480.912002,0,37.921128,545.887862,260.67384,100.929248,71.777121
63759,18233.7428,20948.49869,136.592797,46.720649,38.607519,42.161668,48.781059,0,2.138573,448.878587,0.661916,100.689608,720.976616,19848.21493,26.262656,480.522444,0,127.354584,541.634829,261.21088,100.937984,71.61952
67184,18233.78248,21009.12289,134.810226,45.220817,38.739116,39.732226,98.814081,0,2.133485,541.75366,0.195774,100.726892,549.374232,23070.3993,23.77256,478.612189,0,180.247032,541.972147,259.3948,100.94672,71.623633
72169,18235.79295,21127.51385,136.481059,45.938713,39.974489,39.615682,146.156141,0.234873,1.950135,676.199934,57.88366,100.518938,400.439215,27369.23289,28.048272,477.580161,0,197.606304,542.789296,260.69456,112.495712,71.613722
77641,18234.31047,21207.092,138.364893,46.947934,91.756704,39.60899,312.392181,292.672089,1.897008,749.689878,794.554026,98.36117,375.809696,30168.94857,24.52968,477.552932,0,161.896728,543.152593,257.87216,108.261664,71.812955
77251,18237.87971,21074.11782,136.291337,45.666737,332.06626,43.414599,330.110999,1009.120335,2.090083,826.500857,1859.884609,93.84553,475.182634,28433.451,16.176048,477.234403,0,89.872104,542.168644,261.40688,101.148992,71.566
76551,18240.70947,21182.97422,137.316572,46.026975,415.553424,47.667234,377.740555,1472.170728,2.080051,847.969397,1630.520495,93.111356,562.241502,26441.49813,11.7964,477.293813,0,14.753424,538.153475,261.33464,101.156608,71.0956
75271,18244.47584,21344.03189,137.738112,47.106058,405.661674,50.818683,369.850331,529.490422,2.015146,859.869338,1781.272802,94.071455,589.764677,26049.48152,11.61384,477.212593,0,0,541.772696,259.90496,96.987072,71.192438
73277,18211.05945,21198.61841,134.846308,46.977369,439.134314,50.260291,221.845836,49.996181,2.021227,861.518911,1708.968047,91.220813,659.433629,24806.55232,11.525808,477.06578,0,0,548.538088,261.82352,85.594208,70.988047
76922,18123.9986,21574.69479,136.284547,46.144343,461.019628,48.6592,337.287081,1176.84602,2.024539,868.484767,1612.488114,89.670094,706.251761,26933.23147,11.80424,477.591152,0,0,543.36149,264.27016,97.420288,71.612104
79279,18097.765,21555.16537,138.3356,45.967059,492.898991,49.155598,336.579181,1418.899119,2.042347,873.526841,1373.19582,89.061374,691.150398,29148.04481,13.287008,477.11958,0,0,536.681531,264.75736,101.329536,70.690652
80401,18076.52648,21426.70777,135.319448,44.305502,484.867723,47.46934,321.926098,1355.468552,2.55157,863.114405,698.576124,88.761996,697.510019,30753.77275,20.48144,477.681626,0,0,536.675509,267.04048,101.320576,64.086849
80711,18075.21568,21472.11661,137.936175,46.677524,411.386346,45.232811,306.258689,1240.107563,2.560085,861.600505,390.692724,85.960841,709.088182,31735.70482,26.303536,477.766348,0,38.157168,540.586573,264.77752,110.373088,67.241439
78477,18076.21106,21399.16542,138.022501,47.288068,392.902531,45.168933,291.96203,766.311529,2.553888,875.979222,696.615626,89.406835,780.384587,30004.17321,28.14784,478.645508,0,155.862672,541.894189,265.9412,138.839456,69.263046
78069,18088.6935,21445.94214,137.199985,47.716483,396.125869,43.564323,290.957976,755.042297,2.246587,889.162852,794.817763,90.826464,828.835481,29228.68592,31.819872,479.710963,0,208.305888,546.530893,265.78664,157.370976,70.023064
76376,18134.2902,21222.56994,135.644769,47.999222,359.615218,42.789029,265.333528,653.012035,2.390088,871.749744,850.757062,91.957874,942.648549,27721.03918,36.918896,480.759419,0,215.685792,545.66309,261.84984,128.396296,70.758224
74171,18155.64229,21070.89911,137.929774,47.951954,300.67103,41.553216,246.159726,343.061725,2.408986,860.639032,687.973231,93.37613,1080.377433,25955.32625,36.86648,481.627956,0,179.06028,547.350043,260.68448,129.36196,71.20239
71754,18204.72414,21037.62795,138.232398,48.955005,335.177441,44.884358,264.932729,119.273719,2.487691,865.900068,324.65438,91.8288,1140.143074,23943.04053,37.24728,482.078103,0,106.35576,547.936119,261.30664,144.817848,71.456045
69775,18232.91872,21081.03263,138.274881,48.429087,361.974659,51.23799,129.61364,26.557225,2.575291,872.368711,102.41892,92.928536,1222.347846,22585.35306,37.307424,482.365904,0,25.804632,547.753655,259.94416,147.915096,71.553826
71099,18239.02173,21177.40336,137.145279,48.636764,64.748332,51.960023,74.849371,1089.573695,2.575339,869.692489,25.227966,89.210438,1238.659798,22906.65968,36.933344,482.642648,0,0,550.352949,260.52992,158.2448,71.554989
67839,18239.77387,21023.03942,137.567401,47.689087,35.545039,52.969984,36.93907,180.111348,2.574067,869.621484,7.632728,82.586115,1204.265944,20920.80215,34.493872,482.561155,0,0,549.898544,260.14744,166.221552,71.356952
65781,18236.97496,21077.6166,135.830029,47.941091,35.359765,51.524798,36.921521,0.001568,2.571763,868.424288,4.153527,75.158526,1163.040012,20275.174,34.243664,482.612949,0,0,555.761937,261.23272,172.93948,71.526005
64636,18236.68577,21075.98424,139.660744,47.584076,35.897389,52.306341,36.910296,0,2.571869,869.742831,3.207723,75.948653,1151.951035,20394.17335,32.424,482.669383,0,0,556.102222,258.38848,160.3434,71.524833
64230,18235.62008,21037.0152,137.746647,47.610037,36.094681,53.119428,36.895355,0,3.168376,869.241729,1.999537,76.538495,1147.355809,20386.69094,29.746192,482.827625,0,0,554.130289,259.92736,143.93708,71.303564
64724,18237.01791,21034.5024,137.542182,47.052613,37.17032,49.966585,36.905648,0,5.612424,868.430795,0.983893,77.231406,1146.937476,21099.55161,29.400896,482.778651,0,0,555.400945,257.40904,143.965752,70.484768
66292,18236.50694,21049.08749,138.385068,47.369512,37.493096,45.995934,36.926948,0,17.234594,867.612914,1.093156,76.135928,1132.258699,22563.28785,33.050752,482.520539,0,85.665552,551.648222,258.0956,143.934112,70.695157
69524,18236.27589,20966.30242,137.407553,46.213916,37.618461,43.719193,84.373712,0.14112,22.924202,860.165122,0.419444,75.31964,1081.717603,25336.35915,32.090464,481.285591,0,142.730112,561.683833,259.8568,154.870744,70.926979
74785,18235.12908,21054.73108,136.503562,45.80548,37.313032,41.413948,157.946786,15.092897,22.900174,862.184311,25.262379,76.4885,1071.805645,28617.08534,33.287184,480.571166,0,168.856968,556.044593,260.18832,163.11624,71.036004
82304,18233.59715,21408.11352,135.927024,46.273508,136.752724,42.050408,301.306413,724.829699,22.981946,872.502051,293.405474,75.811477,1063.06108,33450.11152,33.827136,480.192072,0,154.335048,545.846183,257.65488,163.0468,71.047698
84749,18231.35663,21845.13808,137.206386,46.692934,399.750728,42.39019,312.466059,976.724647,22.978794,889.234126,758.256163,74.301375,1116.072101,34895.42485,33.21696,480.710423,0,100.82268,538.141439,259.65856,163.0062,71.041102
84680,18242.98814,21772.51975,139.420972,47.09637,380.955984,46.246713,342.594656,1188.707776,23.529675,864.009565,927.477172,75.661691,1167.863083,34416.68722,33.93208,480.577059,0,26.75988,537.357763,257.01704,145.09124,71.265846
83194,18245.26854,21522.52516,137.437622,48.090221,377.000792,50.020598,332.788513,497.742001,24.089918,860.389331,1163.8003,79.637845,1163.483237,33875.61112,37.289616,480.905713,0,0,542.766348,256.98008,143.31604,71.400119
79368,18220.06875,21141.12679,136.838776,47.865638,388.143577,49.955082,206.313919,42.772786,24.364402,856.253888,1352.069829,80.917757,1162.265567,30902.98961,36.681008,481.806577,0,0,549.494663,258.10176,143.194912,71.308701
81204,18205.20146,21254.37275,137.261867,47.997209,431.876356,49.419395,275.618161,918.109898,24.971563,861.149967,1466.467257,82.795958,1151.294658,31450.47367,33.513088,483.275884,0,0,564.717153,259.18648,143.217592,70.986036
81843,18204.44992,21206.16029,136.903568,47.303574,457.871119,49.696388,270.580103,974.351893,25.39573,861.047944,1456.048024,78.426382,1148.165453,32084.97208,34.834016,484.78115,0,0,567.665325,258.66232,142.92152,71.010841
